cognition,reasoning,figural_memory,spatial_ability,verbal_ability,social_ability,numerical_ability,numerical_memory,knowledge,practical,artistic,social,power_coping,career
66.8548975974931,72.99176207868547,50.674652265636155,50.74617677696888,64.69343744234901,58.68569961152917,82.9523901117259,52.43910358505618,70.93223645949622,70.27195189421296,61.460446000658834,43.518234424051165,61.98985098497737,IRS Officer
58.13179552176591,87.32870803306973,58.09643918944257,73.30709879257876,46.24371191009925,67.67291678353064,70.42909708426689,42.08442677533575,47.14018431147724,77.58696268950416,48.81136316029692,55.52045623736972,86.47197339034051,Stock Market Trader
73.5435198835443,56.30237888197096,73.26853113037467,85.2058654352127,62.79347356845652,47.51664306687432,77.92460721004821,79.4201493012093,45.511337317886756,83.40735000436047,76.32392300724256,66.28137828243109,47.52430192545559,AR/VR Developer
76.20865651276897,85.46628918295264,69.45943280004612,48.94427282609563,40.58577576133308,57.93487236398176,79.25556206399652,59.87514048577164,70.11724454667498,72.70798270792216,73.99132664126228,59.56485032380623,58.11498129263563,Software Engineer
75.05910278880975,72.408602979731,52.188737714272364,55.83346109170688,63.65796146014339,49.370008228514074,72.61712226944381,75.50851909089079,68.60548908049198,78.34370029049273,59.00025067443893,64.5873486044237,59.25603427438318,Agricultural Engineer
49.2068886074875,65.5897824821522,51.40324996139968,75.17404353005938,49.781361039663295,56.693761743589505,61.70279926736359,60.08250556570985,76.9703070356044,84.52908402896966,71.17146015493859,69.4619228461919,61.407890780853855,Vastu Consultant
70.33197408205106,73.68099326988681,44.378716428430415,68.35863219060619,64.5646930472088,69.05791046611654,59.70112921977345,63.44804101620421,88.74660033891567,77.35375340652013,63.733906962574736,78.4841313173251,79.74603394963022,IAS Officer
65.87867576489523,73.62066649241318,49.67881513895847,43.57771123908786,59.748642219983495,56.74568026725004,70.79775301791116,63.08434671017591,61.19809034281539,76.45997071812215,55.37042476605397,69.77258582902923,66.3523614545886,Chartered Accountant
75.01093367431191,65.56972352840492,54.245316505914204,67.42056838897732,68.93925540176315,75.2064091557402,57.62121383861282,63.09781587478952,74.6391112135747,49.47308249269982,51.96351121951015,80.07223894449452,52.74870069614874,Career Counselor
61.38980693082391,51.47235087336726,75.44560493543375,77.93177852293785,66.40104613099632,74.84065108250508,61.571201103813195,68.11893289047728,68.50394959345424,77.93722741167745,89.72571065726777,64.22137678852616,68.99613784011805,Animation Artist
43.79145357286627,49.90246123854159,55.53395765319215,81.70871345136916,73.86378279081632,62.31678890486083,59.44059851026177,79.46380327947325,63.35942049979276,61.079627366927134,97.62534531062418,55.381905315659594,74.87042224797108,Fashion Designer
68.8060031848884,73.99333160615137,61.25740366360233,81.08719298476503,63.39699002036127,53.349972391080925,71.17393286183375,70.04274733543723,54.816843654707,86.1833727374165,76.69259245108753,71.9881443255232,83.50673072048141,Air Force Officer
62.15628646811894,73.41460879487347,47.733712933710315,75.11669248959385,57.465922270102965,68.46824886604941,89.92883703584423,41.618256402436415,76.8755211248555,89.04614129072574,57.77524301578822,49.68759250022602,75.69693265595347,Investment Banker
78.8904137796521,64.43294190537263,60.41713134009001,73.88427623925766,76.27924822681152,89.77290238898118,59.20037937419978,68.47521504971839,49.993501025082764,85.27999722773237,50.379477057972025,73.96473420618686,51.94817135305199,Yoga Instructor
74.0352859905157,70.32577696339344,67.80407962108644,73.38274549391265,53.7925199949625,67.99857491074262,65.12631533672543,70.01442529564639,66.45383834693114,81.2950864817214,54.420464228240405,75.85078492152535,50.96152258072898,Dental Surgeon
44.31470632364356,54.44218453979937,64.24365078663118,67.93037417574627,47.60955119009286,71.22505227216962,75.08328258324156,79.28890336678978,42.26597029471439,82.91799336968789,52.63156160935337,77.20546015764391,69.21913840541056,Yoga Instructor
75.5562501812769,76.90962765760614,47.927904368777924,77.865115700551,67.98807555023343,59.77297710736882,74.28775965444899,68.64440586867488,87.62103002188448,88.32189954160668,55.8922426338854,78.87862511454094,44.10554279222646,Cloud Architect
66.83482834307698,88.11673603035274,52.03094798086413,55.73552923178456,85.34463716162514,45.06179851513772,57.94400848730251,56.4696550292169,83.01877702700777,77.04126657163975,74.03556532284719,71.49469406625637,75.75033414432615,Lawyer
65.54140801762549,70.38520677425885,62.413265823679126,49.099777334823784,60.977752550459215,75.26775117635022,79.7853167968375,67.15566047060527,46.25424940745393,88.21766851236114,41.01680755538989,48.431690127714745,61.40550041520555,Investment Banker
78.38391874971164,71.01845123991464,74.97113400989524,58.71408246167979,75.22141751087834,47.48960139244208,77.2317858045384,70.70873838550969,64.97264780580157,85.19114453155885,73.17528252366381,46.66473648675297,93.03884009530242,Army Officer
73.35693209288752,73.15985470131906,78.7235224657912,87.76352910689866,78.96371722517856,55.48618742584676,79.58166125218197,78.68880058567967,43.199107035675695,75.47707225404346,68.83583346527456,45.920736830131645,74.78875220526399,AR/VR Developer
70.49736652982659,64.15856032654969,54.02695486134726,87.19816555076969,67.02925176031164,71.68986245317069,58.45146767301543,63.778831172873936,79.45926309508869,71.55932709615927,66.29383773433929,50.61500531062727,78.48200723199291,AR/VR Developer
72.2075543273741,73.02633676901965,54.11024466665965,68.12946820682942,84.9300895416282,75.36986809416753,69.01427081567999,45.634608677883165,84.08555179321769,78.30555118934346,58.166383111295616,85.80290825343286,45.977646543047406,IFS Officer
75.59849379737445,66.76436280305386,47.13263614809405,70.69510536675561,48.359854525927204,70.77666500624886,79.32518498213922,50.07760521536315,67.60644516660689,69.0147712298787,44.418738003556996,47.108143873949636,69.0933148099961,Financial Analyst
78.89680691226471,82.25945485712275,67.36638479228942,70.39113513123172,69.79120987794833,45.669896557625066,72.26747150184408,73.8800566653166,73.90930384231984,81.55886733214483,48.08905908333229,77.32845026189875,50.676812770311855,AI Engineer
73.18855678115013,68.54734924973835,71.0410536538605,44.23939215856952,54.52007647447941,78.60147034257336,88.2913463652059,74.26288548690312,61.274048911217164,79.11572120180108,41.4685663791347,69.10625410757532,44.20115107643624,IRS Officer
62.84306958518423,75.7606223590052,66.35036479185142,53.867161219246405,69.52562593950395,70.91949713538315,73.64909292805159,45.73464008841609,68.75996847070273,89.89659982153496,42.76689299839327,53.33450703025015,78.86214144315935,Stock Market Trader
64.60987294098699,66.27506864357846,72.75772065384784,55.986622598249085,66.92586308334967,79.35628998335528,43.738249711743926,60.00880137047585,66.76641164150354,73.2830325069308,74.73698487997902,73.37825981005781,72.05096345620427,Ayurvedic Pharmacist
71.46125788434874,69.67011349346465,77.00083220086145,58.254790973753366,70.32801957212843,73.11512614055803,66.06856485957053,44.58149154045867,80.12755046071682,46.728981802025835,46.43346577126349,68.93944692044828,78.41689857423317,Vedic Scholar
64.25796360900503,78.56136010551562,50.9648624186422,84.82258847797029,71.02651885637044,76.70508860850674,69.51743804862105,72.59292184740215,76.50844726703056,81.38457972310476,49.01708291938664,76.65035800618323,65.07970607442061,Dental Surgeon
61.645981461296046,68.29463961659403,74.6683464767313,40.35163390776845,74.37491271579111,78.0175769352415,49.59627925541734,42.46279015327799,89.72580100011093,78.40246359763762,50.34205986661652,78.82995399152524,40.36522024617235,Legal Advisor
78.16025405853205,42.357363345424616,65.55987402122908,65.85801697547174,70.51946577979425,82.99678966479861,56.03470040932113,59.373184988677934,52.84995580868233,66.36333497688248,63.91848904336513,88.5635572353246,44.04761447952816,Special Educator
53.28171564135894,83.17310175750295,48.80863319200532,50.017414090168245,72.10440423341446,70.5309694512979,51.995092629367335,51.289744093739316,75.69325300881835,75.21962760207585,67.72819862646661,41.73334554870348,63.058647145049996,Corporate Lawyer
64.64710148794637,69.15500619774977,51.51556564424273,74.34652355679611,79.88145504558756,72.36078199886502,77.20592202193683,70.72586205666852,68.20475461284437,73.14446930120177,42.200360747271205,77.6609792761941,61.15281225050894,Career Counselor
50.077213799136594,71.99627219521273,76.05092196442611,70.17360721838676,76.76053250656238,88.80101826241486,42.86579605656694,46.20589435964769,45.77892176193196,87.4358490986696,54.33093876235054,80.48741548174236,70.03740406204145,Yoga Instructor
69.67970845332759,79.9152357091944,49.033943987145804,41.55893110165947,72.16061792787619,46.54111667640589,71.20114377633561,79.15506378395325,62.2925899135368,85.38811545463935,42.05662320910491,53.40711497467899,41.016722770110476,Software Engineer
69.26131722953858,65.50703570846159,71.98745852697152,40.284210206933395,52.989745939919985,58.27775772787749,73.34361350206541,77.48186283839004,88.74364049737156,76.66300700028793,46.03498157894371,65.95426007567436,77.04002946794114,Astrologer
64.44552223638223,78.04813278533672,52.852160258081454,72.57560611978926,49.1530869411748,47.70925829154242,66.7083591761456,57.59361234215067,59.72000982493422,85.5913504589754,77.63012602076851,68.28030548163284,82.16904535792656,Navy Officer
67.31955351208964,45.196403336431686,47.620627545098316,57.44096867369677,66.81768604090502,82.65828387960126,55.67291577677665,40.08985324559228,68.92944248917681,42.30701876908543,72.89628532730538,76.36420627038339,52.681427881587325,Career Counselor
72.26720991704435,87.89905538042376,40.493315754404236,76.38016633899892,41.05903059800388,68.78127227931554,79.28724472621681,45.37031671037594,86.3434461621068,72.34875195845608,59.62081135951643,75.05259037296602,50.44599049701843,Robotics Engineer
77.78307921206141,85.83250379160634,51.4205807714726,47.949704611791574,69.44188862628796,60.73252545825376,70.41864833043299,51.390051228640765,73.20057804935703,80.16103195505103,49.441654239113134,74.47104023281572,70.90500039530936,Defense Scientist
61.831133548651785,67.59939212153688,77.29682479397934,62.8154041392117,58.509400945387746,47.459716293293376,68.494662866059,70.39683042856421,85.39687551734086,41.7306438764646,46.248276070698715,73.87568560147793,51.870854694387674,Astrologer
88.00698407323776,75.53033039713407,74.3679930681497,53.65307948937044,79.2973177153379,58.000407929236985,60.014942085855395,73.1591321264457,89.34680127195207,61.633219086734776,44.28174455693319,73.90794197554808,44.21910850180636,Professor
62.0537305383919,88.85331254420154,47.88664724423632,64.96857535270969,79.10363814943608,78.7274430627139,44.55161222037792,54.069463357472884,64.48876837294196,72.01882110107779,52.5431512471407,51.9452689103329,86.36676112803754,Army Officer
75.22216920221658,89.72725301133683,73.26716634957175,86.5114824513526,43.161098544413065,65.25127440641573,60.02198971062117,42.05160341467915,75.64606905263214,89.1070312971872,43.03412779576226,43.927697673474675,80.21187697187838,Navy Officer
